meta_comfort_timestamp,meta_weather_timestamp,meta_source_file,meta_weather_gap_minutes,wx_condition,wx_temp_c,wx_rh_percent,msr_indoor_temp_f,msr_indoor_rh_percent,msr_indoor_rh_frac,msr_wall_temp_f,msr_ambient2_temp_f,bld_r_wall,bld_a_envelope,bld_ach,bld_volume,phy_indoor_rh_frac,phy_wall_temp_f,phy_building_heat_loss_w,phy_user_heat_loss_wm2,phy_verdict,tgt_comfort_label
2022-04-02 13:57:07,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.1166666666666667,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:09,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.15,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:11,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.183333333333333,Clear,13.4,34.65087263,70.16,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:57:13,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.216666666666667,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:15,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.25,Clear,13.4,34.65087263,70.16,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:57:17,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.283333333333333,Clear,13.4,34.65087263,70.16,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:57:19,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.316666666666667,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:21,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.35,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:23,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.3833333333333333,Clear,13.4,34.65087263,70.16,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:57:25,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.4166666666666665,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:27,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.45,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:29,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.4833333333333334,Clear,13.4,34.65087263,70.16,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:57:31,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.5166666666666666,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:33,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.55,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:36,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.6,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:38,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.6333333333333333,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:40,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.6666666666666665,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:42,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.7,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:44,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.7333333333333334,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:46,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.7666666666666666,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:48,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.8,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:50,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.8333333333333335,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:52,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.8666666666666667,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:54,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.9,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:56,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.933333333333333,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:57:58,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,2.966666666666667,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:58:00,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.0,Clear,13.4,34.65087263,70.16,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:58:02,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.033333333333333,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:58:04,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.066666666666667,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:58:06,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.1,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:58:08,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.1333333333333333,Clear,13.4,34.65087263,70.16,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:58:10,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.1666666666666665,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:58:12,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.2,Clear,13.4,34.65087263,70.16,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:58:14,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.2333333333333334,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:58:16,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.2666666666666666,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:58:18,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.3,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:58:20,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.3333333333333335,Clear,13.4,34.65087263,70.16,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:58:22,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.3666666666666667,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:58:24,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.4,Clear,13.4,34.65087263,70.16,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:58:26,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.433333333333333,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:58:29,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.4833333333333334,Clear,13.4,34.65087263,70.16,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:58:31,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.5166666666666666,Clear,13.4,34.65087263,69.98,34.7,0.34700000000000003,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:58:33,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.55,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:58:35,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.5833333333333335,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:58:37,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.6166666666666667,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:58:39,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.65,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:58:41,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.683333333333333,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:58:43,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.716666666666667,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:58:45,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.75,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:58:47,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.783333333333333,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:58:49,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.816666666666667,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:58:51,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.85,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:58:53,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.8833333333333333,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:58:55,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.9166666666666665,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:58:57,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.95,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:58:59,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,3.9833333333333334,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:01,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.016666666666667,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:59:03,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.05,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:05,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.083333333333333,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:07,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.116666666666666,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:09,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.15,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:11,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.183333333333334,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:59:13,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.216666666666667,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:15,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.25,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:59:17,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.283333333333333,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:19,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.316666666666666,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:59:22,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.366666666666666,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:59:24,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.4,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:59:26,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.433333333333334,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:28,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.466666666666667,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:30,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.5,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:32,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.533333333333333,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:34,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.566666666666666,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:36,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.6,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:59:38,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.633333333333334,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:40,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.666666666666667,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:59:42,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.7,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:44,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.733333333333333,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:46,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.766666666666667,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:59:48,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.8,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 13:59:50,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.833333333333333,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:52,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.866666666666666,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:54,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.9,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:56,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.933333333333334,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 13:59:58,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,4.966666666666667,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 14:00:00,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,5.0,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 14:00:02,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,5.033333333333333,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 14:00:04,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,5.066666666666666,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 14:00:06,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,5.1,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 14:00:08,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,5.133333333333334,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 14:00:10,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,5.166666666666667,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 14:00:12,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,5.2,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 14:00:15,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,5.25,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 14:00:17,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,5.283333333333333,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 14:00:19,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,5.316666666666666,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 14:00:21,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,5.35,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 14:00:23,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,5.383333333333334,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 14:00:25,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,5.416666666666667,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
2022-04-02 14:00:27,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,5.45,Clear,13.4,34.65087263,70.16,34.9,0.349,69,71,2.3,70.0,0.5,30.0,0.21153855642539499,69.23541149689443,276.5863043478265,61.55522654959435,Good,Good
2022-04-02 14:00:29,2022-04-02 13:55:00,March28Data_W_IRRA(in).csv,5.483333333333333,Clear,13.4,34.65087263,69.98,34.8,0.348,69,71,2.3,70.0,0.5,30.0,0.21284131267485557,69.06726519565223,273.04032608695815,61.986973649183575,Good,Good
